Date,Outcomes,Predominant function of establishment,Establishment,Adjudicator,Sex,Age group,Ethnicity,Religion,Offence,Detailed offence,Count
Q1,Dismissed,Category B,Garth,Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Garth,Governor,M,21 - 24,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Category B,Garth,Governor,M,21 - 24,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Assault on staff,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,a Christian,Other offences,Obstructs an officer executing his duty,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Takes improperly any article,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,a Christian,Violence,Assault on staff,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,i No religion,Other offences,Absent from where he should be/Present where he should not,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Takes improperly any article,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,i No religion,Violence,Assault on staff,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,i No religion,Violence,Fights with any person,1
Q1,Dismissed,Category B,Garth,Governor,M,25 - 29,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Violence,Assault on a prisoner,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Assault on staff,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,3
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,2
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,4
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,5
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,a Christian,Violence,Assault on staff,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,e Buddhist,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,2
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,4
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,8
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,i No religion,Violence,Assault on staff,1
Q1,Dismissed,Category B,Garth,Governor,M,30 - 39,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,2
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,d Other ethnic group,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,d Other ethnic group,a Christian,Violence,Assault on staff,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,d Other ethnic group,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Is disrespectful,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,a Christian,Other offences,Obstructs an officer executing his duty,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,a Christian,Violence,Assault on a prisoner,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,e Buddhist,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,f Jewish,Violence,Assault on staff,2
Q1,Dismissed,Category B,Garth,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Garth,Governor,M,50 - 59,e White,a Christian,Violence,Assault on a prisoner,1
Q1,Dismissed,Category B,Garth,Governor,M,50 - 59,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Garth,Independent adjudicator,M,30 - 39,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Category B,Garth,Independent adjudicator,M,30 - 39,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,3
Q1,Dismissed,Category B,Gartree,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Gartree,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Commits any assault,1
Q1,Dismissed,Category B,Gartree,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,g Other religious groups,Other offences,Absent from where he should be/Present where he should not,1
Q1,Dismissed,Category B,Gartree,Governor,M,21 - 24,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Category B,Gartree,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Is disrespectful,1
Q1,Dismissed,Category B,Gartree,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Dismissed,Category B,Gartree,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Dismissed,Category B,Gartree,Governor,M,25 - 29,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences,Obstructs an officer executing his duty,1
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,g Other religious groups,Other offences, Endangers health/safety of any person,2
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Gartree,Governor,M,30 - 39,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,e White,a Christian,Other offences, Endangers health/safety of any person,2
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Category B,Gartree,Governor,M,40 - 49,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Gartree,Governor,M,50 - 59,e White,e Buddhist,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Category B,Gartree,Governor,M,50 - 59,e White,g Other religious groups,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Category B,Gartree,Governor,M,60 - 69,d Other ethnic group,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Category B,Gartree,Governor,M,60 - 69,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,2
Q1,Dismissed,Category B,Gartree,Governor,M,60 - 69,e White,a Christian,Unauthorised transactions,Drug related offence,2
Q1,Dismissed,Category B,Isle of Wight,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,25 - 29,e White,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,25 - 29,e White,b Muslim,Other offences,Obstructs an officer executing his duty,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,b Muslim,Violence,Assault on staff,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,a Christian,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,a Christian,Other offences,Absent from where he should be/Present where he should not,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,b Muslim,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,e Buddhist,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,i No religion,Other offences, Endangers health/safety of any person,2
Q1,Dismissed,Category B,Isle of Wight,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,i No religion,Violence,Assault on a prisoner,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,50 - 59,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,50 - 59,e White,a Christian,Violence,Assault on a prisoner,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,50 - 59,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Category B,Isle of Wight,Governor,M,60 - 69,e White,e Buddhist,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Lowdham Grange,Governor,M,21 - 24,a Asian or Asian British,e Buddhist,Unauthorised transactions,Drug related offence,2
Q1,Dismissed,Category B,Lowdham Grange,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Lowdham Grange,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Category B,Lowdham Grange,Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Category B,Lowdham Grange,Governor,M,21 - 24,e White,b Muslim,Violence,Fights with any person,2
Q1,Dismissed,Category B,Lowdham Grange,Governor,M,21 - 24,e White,i No religion,Violence,Fights with any person,1
